Date,Open,High,Low,Close,Volume,Symbol
2016-01-01,2962.4,3003.35,2962.4,2986.4,64743.0,BRITANNIA
2016-01-04,2980.0,3004.45,2952.0,2972.6,126807.0,BRITANNIA
2016-01-05,2977.1,2992.55,2950.3,2966.7,114250.0,BRITANNIA
2016-01-06,2953.0,3006.0,2953.0,3001.7,133638.0,BRITANNIA
2016-01-07,2990.0,2994.85,2911.05,2946.55,149400.0,BRITANNIA
2016-01-08,2947.0,2968.0,2881.9,2902.3,166706.0,BRITANNIA
2016-01-11,2890.1,2929.0,2841.15,2919.3,132406.0,BRITANNIA
2016-01-12,2920.0,2987.4,2901.0,2940.2,178684.0,BRITANNIA
2016-01-13,2940.2,2961.45,2866.55,2905.2,254606.0,BRITANNIA
2016-01-14,2889.95,2915.0,2841.1,2897.6,139762.0,BRITANNIA
2016-01-15,2909.9,2934.0,2850.5,2859.15,133306.0,BRITANNIA
2016-01-18,2850.0,2870.0,2745.6,2765.3,211205.0,BRITANNIA
2016-01-19,2750.0,2760.15,2723.05,2733.0,148252.0,BRITANNIA
2016-01-20,2719.85,2720.0,2605.0,2679.7,273774.0,BRITANNIA
2016-01-21,2717.0,2729.05,2605.35,2619.7,254792.0,BRITANNIA
2016-01-22,2650.0,2660.0,2602.4,2615.9,272098.0,BRITANNIA
2016-01-25,2632.7,2649.0,2588.75,2602.6,248600.0,BRITANNIA
2016-01-27,2612.0,2655.0,2600.9,2649.65,456258.0,BRITANNIA
2016-01-28,2670.0,2697.95,2643.55,2670.25,350357.0,BRITANNIA
2016-01-29,2685.0,2697.0,2677.0,2689.45,194510.0,BRITANNIA
2016-02-01,2710.0,2815.0,2699.25,2800.5,348328.0,BRITANNIA
2016-02-02,2803.3,2875.5,2771.1,2792.85,321152.0,BRITANNIA
2016-02-03,2780.0,2854.8,2726.55,2828.05,250205.0,BRITANNIA
2016-02-04,2848.0,2879.7,2815.0,2856.3,381254.0,BRITANNIA
2016-02-05,2856.15,2871.95,2815.0,2862.5,259404.0,BRITANNIA
