Date,Open,High,Low,Close,Volume,Symbol
2016-01-01,21.1,21.5,20.75,21.2,5131081.0,NHPC
2016-01-04,21.2,21.95,20.95,21.5,7333586.0,NHPC
2016-01-05,21.55,22.4,21.5,22.0,7926268.0,NHPC
2016-01-06,22.1,22.35,21.7,21.85,4038633.0,NHPC
2016-01-07,21.65,21.7,20.5,20.6,5604936.0,NHPC
2016-01-08,20.8,21.25,20.6,21.1,2744086.0,NHPC
2016-01-11,20.95,21.1,20.7,20.75,2541740.0,NHPC
2016-01-12,20.75,21.1,20.55,20.6,2489719.0,NHPC
2016-01-13,20.7,20.9,19.7,20.1,5151144.0,NHPC
2016-01-14,19.9,20.7,19.6,20.15,4493660.0,NHPC
2016-01-15,20.15,20.45,19.35,19.5,3394333.0,NHPC
2016-01-18,19.6,20.1,18.8,19.15,4689302.0,NHPC
2016-01-19,19.25,19.6,19.1,19.35,2081057.0,NHPC
2016-01-20,19.3,19.3,18.65,18.8,3043715.0,NHPC
2016-01-21,18.8,19.4,18.8,19.05,4285412.0,NHPC
2016-01-22,19.05,19.65,19.05,19.55,2462001.0,NHPC
2016-01-25,19.55,19.9,19.4,19.45,1611542.0,NHPC
2016-01-27,19.7,20.05,19.2,19.95,3759733.0,NHPC
2016-01-28,20.0,20.8,19.8,20.1,18781144.0,NHPC
2016-01-29,20.25,21.0,20.25,20.95,3368446.0,NHPC
2016-02-01,21.1,21.45,20.75,20.85,3754002.0,NHPC
2016-02-02,21.0,21.2,20.45,20.6,3239084.0,NHPC
2016-02-03,20.4,20.6,19.8,20.0,3309724.0,NHPC
2016-02-04,20.15,20.35,19.85,20.0,2429503.0,NHPC
2016-02-05,20.0,20.55,19.85,20.45,1917954.0,NHPC
2016-02-08,20.45,21.05,20.4,20.6,2713944.0,NHPC
2016-02-09,20.3,20.75,20.25,20.65,1630215.0,NHPC
2016-02-10,20.6,21.95,20.4,21.25,20705179.0,NHPC
2016-02-11,21.2,21.35,19.55,19.9,6663746.0,NHPC
2016-02-12,19.85,20.0,19.4,19.9,5908943.0,NHPC
2016-02-15,20.05,20.75,20.05,20.45,3724928.0,NHPC
2016-02-16,20.7,20.7,20.05,20.15,3195422.0,NHPC
2016-02-17,20.15,20.15,19.35,20.05,5641292.0,NHPC
2016-02-18,19.45,20.35,19.35,19.9,9011262.0,NHPC
2016-02-19,19.95,20.35,19.8,20.05,3283796.0,NHPC
2016-02-22,20.1,20.6,20.1,20.45,3271954.0,NHPC
2016-02-23,20.45,20.75,20.3,20.45,3648475.0,NHPC
2016-02-24,20.4,20.75,20.0,20.15,4188686.0,NHPC
2016-02-25,20.2,20.35,19.15,19.45,9230753.0,NHPC
2016-02-26,19.55,20.0,19.2,19.7,6617288.0,NHPC
2016-02-29,19.9,20.4,19.8,20.1,4926836.0,NHPC
2016-03-01,20.2,20.7,20.15,20.45,6151858.0,NHPC
2016-03-02,20.65,21.0,20.65,20.8,3892766.0,NHPC
2016-03-03,21.25,21.25,20.9,21.05,2805484.0,NHPC
2016-03-04,20.95,21.25,20.8,20.95,5190704.0,NHPC
2016-03-08,20.95,21.25,20.7,20.9,4993983.0,NHPC
2016-03-09,20.6,21.65,20.6,21.45,4253189.0,NHPC
2016-03-10,21.45,21.7,21.1,21.25,3498186.0,NHPC
2016-03-11,21.45,21.45,20.8,21.0,2040545.0,NHPC
2016-03-14,20.95,21.4,20.95,21.25,4204176.0,NHPC
2016-03-15,21.2,21.3,20.9,21.25,3179008.0,NHPC
2016-03-16,21.1,22.0,21.1,21.8,6711944.0,NHPC
2016-03-17,21.9,22.25,21.3,21.5,5308280.0,NHPC
2016-03-18,21.5,22.4,21.35,22.25,6928723.0,NHPC
2016-03-21,22.1,22.5,21.9,22.35,3921433.0,NHPC
2016-03-22,22.1,22.45,22.0,22.15,1804172.0,NHPC
2016-03-23,22.1,22.35,21.9,22.1,2549940.0,NHPC
2016-03-28,22.1,22.3,21.7,21.8,2485818.0,NHPC
2016-03-29,21.65,22.05,21.55,21.9,2740141.0,NHPC
2016-03-30,22.0,23.0,22.0,22.9,4093905.0,NHPC
2016-03-31,22.9,24.45,22.65,24.15,22003907.0,NHPC
2016-04-01,23.7,24.2,23.55,24.05,6143531.0,NHPC
2016-04-04,24.05,24.25,23.9,24.1,4315867.0,NHPC
2016-04-05,24.0,24.0,22.65,22.8,4342782.0,NHPC
2016-04-06,22.9,23.35,22.6,23.2,3588747.0,NHPC
2016-04-07,23.1,23.4,22.85,23.0,1836830.0,NHPC
2016-04-08,22.9,23.45,22.8,23.3,1505347.0,NHPC
2016-04-11,23.2,23.85,23.1,23.8,2140314.0,NHPC
2016-04-12,23.9,24.25,23.45,23.75,4939513.0,NHPC
2016-04-13,23.8,24.1,23.75,23.9,3087211.0,NHPC
2016-04-18,23.8,23.95,23.6,23.8,2108505.0,NHPC
2016-04-20,24.0,24.0,23.35,23.5,1776743.0,NHPC
2016-04-21,23.6,23.75,23.1,23.15,2057004.0,NHPC
2016-04-22,23.2,23.3,22.95,23.05,1230829.0,NHPC
2016-04-25,23.0,23.1,22.7,22.8,1649992.0,NHPC
2016-04-26,22.65,23.2,22.65,23.1,1987497.0,NHPC
2016-04-27,21.8,21.8,21.5,21.55,46322976.0,NHPC
2016-04-28,21.3,21.35,21.05,21.1,34314449.0,NHPC
2016-04-29,20.8,20.9,20.65,20.65,59828173.0,NHPC
2016-05-02,20.6,21.25,20.5,21.05,71459873.0,NHPC
2016-05-03,21.2,21.3,20.65,20.7,8898922.0,NHPC
2016-05-04,20.7,20.75,20.45,20.5,11025927.0,NHPC
2016-05-05,20.6,21.0,20.5,20.85,13262743.0,NHPC
2016-05-06,20.9,21.3,20.75,21.2,16036416.0,NHPC
2016-05-09,21.35,21.35,21.05,21.1,4050518.0,NHPC
2016-05-10,21.1,21.25,20.85,21.2,8716984.0,NHPC
2016-05-11,20.95,21.7,20.9,21.5,36941827.0,NHPC
2016-05-12,21.65,21.75,21.3,21.4,9777378.0,NHPC
2016-05-13,21.25,21.45,21.0,21.35,3520850.0,NHPC
2016-05-16,21.35,21.5,21.1,21.4,9435790.0,NHPC
2016-05-17,21.5,21.65,21.3,21.45,3560671.0,NHPC
2016-05-18,21.4,21.8,21.3,21.65,6969803.0,NHPC
2016-05-19,21.7,21.85,21.3,21.4,3090575.0,NHPC
2016-05-20,21.45,21.75,21.35,21.65,5443307.0,NHPC
2016-05-23,21.75,21.85,21.55,21.8,6786838.0,NHPC
2016-05-24,21.8,22.15,21.75,22.05,9792489.0,NHPC
2016-05-25,22.2,22.4,22.0,22.3,8156496.0,NHPC
2016-05-26,22.4,22.8,22.3,22.65,28620529.0,NHPC
2016-05-27,22.45,23.2,22.45,23.1,7902847.0,NHPC
2016-05-30,22.8,23.95,22.05,22.75,12973672.0,NHPC
2016-05-31,22.85,23.45,22.65,23.3,8827532.0,NHPC
2016-06-01,23.1,24.15,22.95,24.05,13277171.0,NHPC
2016-06-02,23.85,24.9,23.3,24.65,16148020.0,NHPC
2016-06-03,24.65,24.95,24.3,24.7,11164246.0,NHPC
2016-06-06,24.5,24.7,23.9,23.95,4457028.0,NHPC
2016-06-07,24.0,24.2,23.9,24.1,2531787.0,NHPC
2016-06-08,24.0,24.65,24.0,24.45,3509968.0,NHPC
2016-06-09,24.6,24.7,24.15,24.25,2724195.0,NHPC
2016-06-10,24.25,24.5,24.0,24.15,1695266.0,NHPC
2016-06-13,23.9,24.4,23.75,24.2,2625418.0,NHPC
2016-06-14,24.2,24.8,24.1,24.7,4769167.0,NHPC
2016-06-15,24.85,24.9,24.4,24.65,2190990.0,NHPC
2016-06-16,24.75,25.3,24.45,25.05,4789230.0,NHPC
2016-06-17,25.1,25.65,24.4,25.3,15265393.0,NHPC
2016-06-20,25.0,25.35,24.85,24.95,3209404.0,NHPC
2016-06-21,24.95,25.15,24.7,24.9,2950455.0,NHPC
2016-06-22,24.75,24.9,24.35,24.6,3290616.0,NHPC
2016-06-23,24.5,24.6,24.15,24.4,1786088.0,NHPC
2016-06-24,23.9,24.15,23.05,24.05,4673841.0,NHPC
2016-06-27,24.0,24.65,23.9,24.4,2763956.0,NHPC
2016-06-28,24.4,24.95,24.25,24.9,4465673.0,NHPC
2016-06-29,25.05,25.25,24.95,25.0,3458081.0,NHPC
2016-06-30,25.15,25.3,24.8,25.2,7915616.0,NHPC
2016-07-01,25.15,25.3,24.85,24.95,4451237.0,NHPC
2016-07-04,24.95,26.3,24.85,25.75,8294902.0,NHPC
2016-07-05,25.75,25.95,25.35,25.55,3826042.0,NHPC
2016-07-07,25.55,25.7,25.1,25.2,2526045.0,NHPC
2016-07-08,25.25,25.4,24.8,25.1,3521907.0,NHPC
2016-07-11,25.5,25.7,25.3,25.35,3417590.0,NHPC
2016-07-12,25.4,25.9,25.2,25.6,3690070.0,NHPC
2016-07-13,25.5,25.55,25.15,25.25,2730761.0,NHPC
2016-07-14,25.25,25.55,25.15,25.45,2334767.0,NHPC
2016-07-15,25.3,25.5,25.15,25.2,2412262.0,NHPC
2016-07-18,25.3,25.6,25.2,25.3,3029519.0,NHPC
2016-07-19,25.15,25.4,25.0,25.0,2227498.0,NHPC
2016-07-20,25.0,25.2,24.95,25.1,1513043.0,NHPC
2016-07-21,25.3,25.3,25.05,25.15,3320188.0,NHPC
2016-07-22,25.2,25.55,25.15,25.45,3361909.0,NHPC
2016-07-25,25.35,25.5,25.2,25.25,1853955.0,NHPC
2016-07-26,25.25,25.6,25.1,25.35,3620354.0,NHPC
2016-07-27,25.35,25.45,25.0,25.1,4400803.0,NHPC
2016-07-28,25.3,25.4,25.05,25.2,4752971.0,NHPC
2016-07-29,25.25,25.4,25.1,25.3,2924927.0,NHPC
2016-08-01,25.35,25.45,24.7,25.1,1848189.0,NHPC
2016-08-02,25.1,25.25,24.7,24.9,1065630.0,NHPC
2016-08-03,24.85,24.9,24.4,24.45,1903732.0,NHPC
2016-08-04,24.55,24.8,23.9,24.5,10261029.0,NHPC
2016-08-05,24.6,25.05,24.6,24.95,2324159.0,NHPC
2016-08-08,25.0,25.3,24.85,24.95,1325276.0,NHPC
2016-08-09,24.95,25.7,24.9,25.55,4072208.0,NHPC
2016-08-10,25.6,26.15,25.25,25.9,9514931.0,NHPC
2016-08-11,26.3,26.7,26.05,26.4,9840567.0,NHPC
2016-08-12,26.5,26.6,25.6,26.15,9438907.0,NHPC
2016-08-16,26.4,27.3,26.2,27.0,12774918.0,NHPC
