Date,Open,High,Low,Close,Volume,Symbol
2016-01-01,390.1,393.95,385.0,389.05,281313.0,OIL
2016-01-04,388.0,402.9,388.0,398.95,684016.0,OIL
2016-01-05,400.0,405.6,397.0,402.3,360081.0,OIL
2016-01-06,402.0,412.4,397.6,399.75,494283.0,OIL
2016-01-07,397.9,397.9,386.3,388.4,651689.0,OIL
2016-01-08,389.0,396.0,388.0,393.85,800631.0,OIL
2016-01-11,385.0,388.55,375.0,376.25,588323.0,OIL
2016-01-12,374.9,378.1,368.8,374.4,733848.0,OIL
2016-01-13,375.1,378.5,359.25,362.8,1460156.0,OIL
2016-01-14,355.0,363.9,355.0,358.05,820045.0,OIL
2016-01-15,359.9,363.0,353.1,355.15,462359.0,OIL
2016-01-18,353.9,354.35,343.0,347.0,381081.0,OIL
2016-01-19,344.8,344.8,331.8,343.15,560360.0,OIL
2016-01-20,335.6,342.0,334.0,339.85,354524.0,OIL
2016-01-21,339.85,342.0,331.25,333.7,2110913.0,OIL
2016-01-22,337.0,346.45,332.55,344.0,314490.0,OIL
2016-01-25,349.95,349.95,341.3,346.05,590308.0,OIL
2016-01-27,341.8,347.75,340.45,347.05,256305.0,OIL
2016-01-28,349.0,350.25,342.05,348.25,690825.0,OIL
2016-01-29,351.0,354.9,342.8,351.55,951671.0,OIL
2016-02-01,352.55,359.8,347.75,356.05,152440.0,OIL
2016-02-02,353.0,353.65,343.2,347.4,318488.0,OIL
2016-02-03,341.1,349.45,334.4,339.9,235073.0,OIL
2016-02-04,344.0,351.3,338.2,341.55,259857.0,OIL
2016-02-05,344.75,344.75,337.1,341.5,1038915.0,OIL
2016-02-08,343.0,343.9,333.5,335.85,251814.0,OIL
2016-02-09,330.0,341.5,329.45,339.1,239638.0,OIL
2016-02-10,334.0,337.0,330.3,331.65,154791.0,OIL
2016-02-11,330.0,334.0,318.0,326.75,230582.0,OIL
2016-02-12,327.5,327.5,312.1,315.75,527385.0,OIL
2016-02-15,325.0,325.5,317.0,323.0,328174.0,OIL
2016-02-16,325.0,329.9,316.4,318.5,174858.0,OIL
2016-02-17,318.2,320.3,310.05,315.65,382653.0,OIL
2016-02-18,318.2,327.5,317.5,323.45,598394.0,OIL
2016-02-19,322.6,324.15,315.65,321.6,405442.0,OIL
2016-02-22,320.05,323.95,319.25,320.4,263605.0,OIL
2016-02-23,324.45,325.95,318.0,319.45,286459.0,OIL
2016-02-24,316.0,322.0,315.25,318.4,233584.0,OIL
2016-02-25,321.75,322.75,316.45,317.8,290413.0,OIL
2016-02-26,319.9,322.0,318.05,318.9,160739.0,OIL
