Date,Open,High,Low,Close,Volume,Symbol
2016-01-01,427.0,436.3,423.1,430.95,645348.0,SUNTV
2016-01-04,430.0,430.75,413.7,421.2,577750.0,SUNTV
2016-01-05,425.3,428.0,419.65,425.95,597243.0,SUNTV
2016-01-06,426.5,428.9,418.5,421.7,423078.0,SUNTV
2016-01-07,416.7,419.0,403.0,409.75,953740.0,SUNTV
2016-01-08,409.75,427.5,406.05,423.85,719627.0,SUNTV
2016-01-11,400.0,410.5,392.15,407.55,2502129.0,SUNTV
2016-01-12,409.0,415.9,408.5,413.0,804463.0,SUNTV
2016-01-13,417.0,420.05,386.6,404.05,1455388.0,SUNTV
2016-01-14,397.7,402.0,390.5,393.1,1020122.0,SUNTV
2016-01-15,396.0,397.45,373.4,377.8,476749.0,SUNTV
2016-01-18,374.5,377.9,360.5,366.15,624698.0,SUNTV
2016-01-19,366.0,372.75,360.35,369.75,1084457.0,SUNTV
2016-01-20,366.0,367.95,326.2,342.05,2302597.0,SUNTV
2016-01-21,344.0,354.9,343.9,347.65,952909.0,SUNTV
2016-01-22,348.9,356.65,348.25,350.0,741387.0,SUNTV
2016-01-25,354.0,359.9,350.6,355.1,748038.0,SUNTV
2016-01-27,362.0,362.0,344.0,353.0,662794.0,SUNTV
2016-01-28,352.7,360.95,350.0,354.0,1302849.0,SUNTV
2016-01-29,355.05,385.95,354.1,379.2,1635962.0,SUNTV
2016-02-01,384.2,384.2,371.35,375.65,802029.0,SUNTV
2016-02-02,365.5,368.75,353.25,357.7,916991.0,SUNTV
2016-02-03,351.8,366.85,348.5,351.4,827214.0,SUNTV
2016-02-04,356.0,358.75,327.5,338.2,1153104.0,SUNTV
2016-02-05,338.7,353.25,332.8,350.95,526990.0,SUNTV
2016-02-08,351.0,356.5,343.8,349.05,576671.0,SUNTV
2016-02-09,347.55,355.95,343.4,347.5,746515.0,SUNTV
2016-02-10,350.0,352.0,334.05,342.0,1038904.0,SUNTV
2016-02-11,344.1,345.85,321.85,326.75,881187.0,SUNTV
2016-02-12,328.3,334.9,320.4,330.0,1421935.0,SUNTV
2016-02-15,331.5,349.95,330.5,346.1,863372.0,SUNTV
2016-02-16,346.75,352.0,336.0,338.3,822067.0,SUNTV
2016-02-17,340.95,340.95,326.65,333.15,756389.0,SUNTV
2016-02-18,337.85,340.5,328.3,333.85,804270.0,SUNTV
2016-02-19,333.6,336.4,322.75,328.2,789453.0,SUNTV
2016-02-22,329.7,333.8,325.2,329.05,430856.0,SUNTV
2016-02-23,330.65,332.55,325.2,328.05,690714.0,SUNTV
2016-02-24,327.0,328.95,322.0,323.95,806587.0,SUNTV
2016-02-25,322.05,328.3,315.25,317.25,1447990.0,SUNTV
2016-02-26,320.9,323.05,316.0,319.6,543710.0,SUNTV
2016-02-29,315.4,327.75,314.05,320.7,732701.0,SUNTV
2016-03-01,322.0,340.7,321.05,338.05,691294.0,SUNTV
2016-03-02,340.0,357.4,337.5,354.75,1073267.0,SUNTV
2016-03-03,358.0,359.0,345.2,347.65,600544.0,SUNTV
2016-03-04,350.0,354.55,344.0,347.15,590004.0,SUNTV
2016-03-08,350.9,350.9,337.35,339.9,837664.0,SUNTV
2016-03-09,339.0,348.0,338.0,345.45,678807.0,SUNTV
2016-03-10,349.0,349.0,340.25,341.8,418915.0,SUNTV
2016-03-11,342.0,348.0,341.4,344.0,637943.0,SUNTV
2016-03-14,346.2,371.35,346.2,368.9,1952627.0,SUNTV
2016-03-15,367.0,367.05,360.6,363.7,733704.0,SUNTV
2016-03-16,361.0,373.0,360.05,362.75,1125121.0,SUNTV
2016-03-17,365.65,369.6,363.3,365.6,636906.0,SUNTV
2016-03-18,365.6,371.5,364.4,369.7,405613.0,SUNTV
2016-03-21,364.95,367.25,361.0,364.45,495018.0,SUNTV
2016-03-22,364.4,368.5,361.0,365.45,436562.0,SUNTV
2016-03-23,365.5,374.8,363.6,370.45,805852.0,SUNTV
2016-03-28,371.0,377.3,362.2,363.8,646438.0,SUNTV
2016-03-29,362.5,372.4,362.05,366.85,560864.0,SUNTV
2016-03-30,368.95,373.7,367.0,371.0,438252.0,SUNTV
2016-03-31,370.0,380.9,368.0,377.45,1092415.0,SUNTV
2016-04-01,381.5,381.5,373.2,377.65,353922.0,SUNTV
2016-04-04,374.05,380.0,373.45,374.85,286600.0,SUNTV
2016-04-05,373.7,378.5,357.5,359.7,505678.0,SUNTV
2016-04-06,361.5,364.5,355.15,359.6,317082.0,SUNTV
2016-04-07,359.1,361.35,351.9,353.75,299773.0,SUNTV
2016-04-08,353.0,358.45,352.5,356.0,166971.0,SUNTV
2016-04-11,358.0,359.75,350.35,355.2,317882.0,SUNTV
2016-04-12,356.0,364.7,355.5,359.85,754458.0,SUNTV
2016-04-13,360.1,365.6,357.15,358.9,367340.0,SUNTV
2016-04-18,358.85,364.75,349.3,361.35,437880.0,SUNTV
2016-04-20,361.35,363.8,355.0,356.65,324021.0,SUNTV
2016-04-21,360.9,360.9,350.0,353.25,450797.0,SUNTV
2016-04-22,352.7,358.8,350.75,357.35,369556.0,SUNTV
2016-04-25,358.0,361.15,355.05,356.25,313039.0,SUNTV
2016-04-26,356.0,359.95,353.0,356.65,226794.0,SUNTV
2016-04-27,357.1,359.7,354.6,356.45,284333.0,SUNTV
2016-04-28,357.4,359.6,352.65,355.1,408133.0,SUNTV
2016-04-29,355.55,374.2,355.5,372.45,1384338.0,SUNTV
2016-05-02,375.0,378.0,367.3,369.65,587924.0,SUNTV
2016-05-03,371.5,374.6,363.1,364.5,373179.0,SUNTV
2016-05-04,364.5,366.05,350.0,352.4,484755.0,SUNTV
2016-05-05,353.0,358.8,350.2,355.35,394315.0,SUNTV
2016-05-06,354.7,357.25,350.5,351.4,275430.0,SUNTV
2016-05-09,352.0,366.6,352.0,363.85,416500.0,SUNTV
2016-05-10,360.0,366.6,356.2,360.65,338382.0,SUNTV
2016-05-11,356.55,371.0,352.2,369.9,690738.0,SUNTV
2016-05-12,369.5,384.3,365.25,381.8,711909.0,SUNTV
2016-05-13,382.15,397.8,381.15,391.15,1657974.0,SUNTV
2016-05-16,391.05,400.55,391.05,394.05,1006692.0,SUNTV
2016-05-17,407.0,436.8,404.05,433.0,7074966.0,SUNTV
2016-05-18,434.0,434.0,417.4,427.45,2664017.0,SUNTV
2016-05-19,429.0,429.0,368.3,371.0,10755477.0,SUNTV
2016-05-20,366.5,380.5,364.75,374.7,3560086.0,SUNTV
2016-05-23,374.5,380.0,364.5,365.95,1543420.0,SUNTV
2016-05-24,367.4,371.15,358.0,359.85,1128503.0,SUNTV
2016-05-25,364.85,370.7,362.3,369.35,1183114.0,SUNTV
2016-05-26,371.0,380.1,364.3,378.1,1281137.0,SUNTV
2016-05-27,385.1,388.0,378.1,382.3,1128671.0,SUNTV
2016-05-30,387.0,387.0,373.5,378.8,791088.0,SUNTV
2016-05-31,378.1,381.65,370.8,374.95,915344.0,SUNTV
2016-06-01,380.0,380.0,362.4,364.1,1219125.0,SUNTV
2016-06-02,361.0,371.1,356.0,369.0,1280725.0,SUNTV
2016-06-03,371.0,372.55,361.0,362.8,735857.0,SUNTV
2016-06-06,362.0,368.35,360.4,362.75,398505.0,SUNTV
2016-06-07,363.55,364.4,357.8,360.35,459273.0,SUNTV
2016-06-08,359.0,360.35,355.15,358.75,652689.0,SUNTV
2016-06-09,359.0,362.9,356.6,358.3,380680.0,SUNTV
2016-06-10,359.1,375.05,356.65,369.45,1880280.0,SUNTV
2016-06-13,367.5,369.0,361.65,364.9,487652.0,SUNTV
2016-06-14,368.0,374.8,363.5,373.55,1123087.0,SUNTV
2016-06-15,379.75,385.95,374.5,380.5,2268193.0,SUNTV
2016-06-16,379.5,381.85,364.65,374.7,1526857.0,SUNTV
2016-06-17,377.0,380.6,368.2,370.1,943684.0,SUNTV
2016-06-20,367.4,375.0,366.0,370.95,769610.0,SUNTV
2016-06-21,374.7,375.0,361.35,365.15,1098266.0,SUNTV
2016-06-22,365.7,370.55,363.35,366.2,453609.0,SUNTV
2016-06-23,365.25,367.05,360.6,362.75,534290.0,SUNTV
2016-06-24,358.0,358.0,335.1,349.5,703791.0,SUNTV
2016-06-27,348.0,357.55,343.05,354.8,705661.0,SUNTV
2016-06-29,358.0,359.45,350.35,356.2,946655.0,SUNTV
2016-06-30,354.15,366.9,354.15,363.95,1191866.0,SUNTV
2016-07-01,364.0,372.9,364.0,370.15,1057654.0,SUNTV
2016-07-04,371.0,375.5,369.45,372.95,763037.0,SUNTV
2016-07-05,372.95,376.95,369.4,370.75,1001799.0,SUNTV
2016-07-07,371.25,383.4,365.65,381.6,1233849.0,SUNTV
2016-07-08,381.0,383.95,374.5,379.0,890390.0,SUNTV
2016-07-11,381.0,385.9,378.0,383.5,715095.0,SUNTV
2016-07-12,384.0,385.35,374.35,376.7,816547.0,SUNTV
2016-07-13,372.3,375.0,367.5,373.35,565994.0,SUNTV
2016-07-14,374.0,393.8,371.05,390.4,1473758.0,SUNTV
2016-07-15,394.0,397.05,385.35,390.5,1505819.0,SUNTV
2016-07-18,386.5,393.15,378.1,381.7,611279.0,SUNTV
2016-07-19,382.2,387.35,379.0,382.85,575073.0,SUNTV
2016-07-20,386.0,402.75,384.9,400.55,2139290.0,SUNTV
2016-07-21,398.0,423.6,398.0,407.5,5963673.0,SUNTV
2016-07-22,410.0,428.0,410.0,425.55,3132538.0,SUNTV
2016-07-25,425.0,436.9,418.4,434.0,2340469.0,SUNTV
2016-07-26,432.05,441.3,427.4,430.5,3532158.0,SUNTV
2016-07-27,430.2,438.95,425.05,431.5,1728892.0,SUNTV
2016-07-28,431.4,451.5,430.3,447.2,4048546.0,SUNTV
2016-07-29,445.0,452.7,441.3,449.0,1628546.0,SUNTV
2016-08-01,448.0,484.0,448.0,473.2,6474412.0,SUNTV
2016-08-02,473.7,475.75,453.85,457.15,1613886.0,SUNTV
2016-08-03,457.15,463.95,442.7,450.4,1896648.0,SUNTV
2016-08-04,453.0,465.35,447.7,461.1,1919766.0,SUNTV
2016-08-05,461.35,468.0,457.5,462.1,1041617.0,SUNTV
2016-08-08,461.0,470.65,458.8,465.9,1227384.0,SUNTV
2016-08-09,463.0,465.95,457.5,461.1,1259169.0,SUNTV
2016-08-10,461.1,467.9,456.4,460.75,1433800.0,SUNTV
2016-08-11,460.0,470.45,443.6,458.7,1246039.0,SUNTV
2016-08-12,460.2,464.3,453.55,458.55,800007.0,SUNTV
2016-08-16,454.2,460.4,451.2,457.7,1143660.0,SUNTV
2016-08-17,458.7,465.7,454.75,461.75,2231915.0,SUNTV
2016-08-18,462.5,486.25,460.95,484.05,3774233.0,SUNTV
2016-08-19,488.15,490.9,477.9,481.9,2798534.0,SUNTV
2016-08-22,468.0,473.7,456.55,458.85,5025105.0,SUNTV
2016-08-23,459.0,466.9,453.1,464.7,1361993.0,SUNTV
2016-08-24,469.7,469.7,461.75,463.7,826079.0,SUNTV
2016-08-25,464.3,472.0,463.0,467.55,1171073.0,SUNTV
2016-08-26,469.0,476.5,465.05,469.65,895389.0,SUNTV
2016-08-29,467.65,474.45,464.65,467.1,808224.0,SUNTV
