Date,Open,High,Low,Close,Volume,Symbol
2016-01-01,1244.0,1394.85,1243.05,1343.45,4914713.0,INDIGO
2016-01-04,1327.0,1371.75,1251.0,1262.1,2601131.0,INDIGO
2016-01-05,1270.1,1286.9,1233.4,1252.95,1794052.0,INDIGO
2016-01-06,1258.5,1281.8,1230.0,1235.4,1324225.0,INDIGO
2016-01-07,1231.95,1280.0,1195.0,1250.55,2676791.0,INDIGO
2016-01-08,1278.0,1293.9,1261.0,1272.2,1885516.0,INDIGO
2016-01-11,1267.0,1267.0,1227.05,1238.15,1466002.0,INDIGO
2016-01-12,1252.9,1281.0,1243.6,1250.65,1461663.0,INDIGO
2016-01-13,1268.0,1279.9,1145.0,1228.8,2422026.0,INDIGO
2016-01-14,1223.95,1229.0,1182.3,1200.0,1367813.0,INDIGO
2016-01-15,1210.0,1224.65,1165.75,1176.25,1016860.0,INDIGO
2016-01-18,1180.0,1186.8,1111.75,1131.8,1168284.0,INDIGO
2016-01-19,1143.85,1217.4,1121.45,1206.75,1803043.0,INDIGO
2016-01-20,1182.85,1215.0,1150.0,1202.1,1715446.0,INDIGO
2016-01-21,1225.15,1239.0,1185.0,1197.85,1408475.0,INDIGO
2016-01-22,1175.0,1175.0,958.3,968.3,10529075.0,INDIGO
2016-01-25,939.0,952.45,886.8,902.7,6958344.0,INDIGO
2016-01-27,910.0,961.7,910.0,936.15,3802299.0,INDIGO
2016-01-28,938.0,947.0,885.1,903.35,2430726.0,INDIGO
2016-01-29,906.0,913.75,857.85,874.7,2256173.0,INDIGO
2016-02-01,905.0,920.0,872.0,882.05,1738121.0,INDIGO
2016-02-02,882.5,887.8,832.65,845.0,2513511.0,INDIGO
2016-02-03,838.0,868.8,821.0,837.95,2373514.0,INDIGO
2016-02-04,841.9,851.9,781.1,805.35,2734418.0,INDIGO
2016-02-05,808.0,844.0,783.3,836.95,2379290.0,INDIGO
2016-02-08,854.0,854.8,811.0,824.35,1592321.0,INDIGO
2016-02-09,810.0,821.0,785.0,788.15,1129062.0,INDIGO
2016-02-10,789.0,806.5,750.0,771.45,1875096.0,INDIGO
2016-02-11,770.0,775.05,698.35,719.7,2840007.0,INDIGO
2016-02-12,728.5,788.7,714.0,779.65,2346261.0,INDIGO
2016-02-15,798.85,849.9,791.0,839.05,1907183.0,INDIGO
2016-02-16,847.0,857.0,817.1,840.85,1353259.0,INDIGO
2016-02-17,852.0,860.0,829.0,839.8,1430128.0,INDIGO
2016-02-18,845.0,860.0,835.1,849.15,775528.0,INDIGO
