Date,Open,High,Low,Close,Volume,Symbol
2016-01-01,552.9,559.95,552.25,555.5,104742.0,PIDILITIND
2016-01-04,555.45,564.0,550.2,557.6,735318.0,PIDILITIND
2016-01-05,559.3,571.0,554.25,567.6,355348.0,PIDILITIND
2016-01-06,568.5,570.8,561.5,562.9,406843.0,PIDILITIND
2016-01-07,562.0,562.4,554.0,556.7,293971.0,PIDILITIND
2016-01-08,562.0,564.0,554.65,557.15,189052.0,PIDILITIND
2016-01-11,556.9,561.95,549.5,551.85,144125.0,PIDILITIND
2016-01-12,551.25,556.85,541.55,546.05,970716.0,PIDILITIND
2016-01-13,549.0,551.9,536.65,549.45,265835.0,PIDILITIND
2016-01-14,548.9,559.0,541.45,556.95,1166449.0,PIDILITIND
2016-01-15,558.0,561.9,553.0,555.95,574215.0,PIDILITIND
2016-01-18,552.0,554.75,535.05,539.45,539567.0,PIDILITIND
2016-01-19,543.9,544.15,531.6,539.75,354872.0,PIDILITIND
2016-01-20,535.1,537.95,528.5,534.75,653418.0,PIDILITIND
2016-01-21,540.0,543.2,529.25,530.25,483747.0,PIDILITIND
2016-01-22,536.0,545.0,534.0,540.2,317478.0,PIDILITIND
2016-01-25,548.0,548.0,538.4,544.05,247305.0,PIDILITIND
2016-01-27,548.85,565.45,545.1,563.55,776367.0,PIDILITIND
2016-01-28,569.0,575.9,554.1,556.8,383603.0,PIDILITIND
2016-01-29,561.9,571.8,556.05,566.25,205511.0,PIDILITIND
2016-02-01,580.0,580.0,566.85,569.75,391725.0,PIDILITIND
2016-02-02,569.9,585.85,568.15,570.25,671437.0,PIDILITIND
2016-02-03,569.4,574.8,558.0,567.0,200595.0,PIDILITIND
2016-02-04,574.9,586.5,568.0,582.45,368771.0,PIDILITIND
2016-02-05,585.5,598.0,585.0,596.95,449355.0,PIDILITIND
2016-02-08,598.7,613.0,596.7,601.0,605569.0,PIDILITIND
2016-02-09,595.0,599.75,573.55,576.4,532768.0,PIDILITIND
2016-02-10,579.0,595.9,571.0,588.25,672319.0,PIDILITIND
2016-02-11,589.9,594.0,574.8,580.0,565676.0,PIDILITIND
2016-02-12,582.9,591.0,568.2,582.75,462041.0,PIDILITIND
2016-02-15,589.0,599.8,586.1,589.55,557280.0,PIDILITIND
2016-02-16,585.5,595.0,576.35,579.5,397790.0,PIDILITIND
2016-02-17,587.0,603.0,580.65,600.5,820916.0,PIDILITIND
2016-02-18,609.0,624.9,607.9,621.05,1088265.0,PIDILITIND
2016-02-19,619.95,631.0,618.2,626.25,589737.0,PIDILITIND
2016-02-22,626.0,648.0,626.0,635.85,870344.0,PIDILITIND
2016-02-23,637.0,638.55,609.0,612.2,771830.0,PIDILITIND
2016-02-24,611.6,615.4,603.2,605.55,1207094.0,PIDILITIND
2016-02-25,609.0,609.0,589.05,600.2,597649.0,PIDILITIND
2016-02-26,619.0,619.0,579.0,582.0,546098.0,PIDILITIND
2016-02-29,586.0,592.75,580.1,586.65,397227.0,PIDILITIND
2016-03-01,592.5,594.8,583.05,585.0,498639.0,PIDILITIND
2016-03-02,589.5,608.0,587.1,600.0,1111198.0,PIDILITIND
2016-03-03,608.45,610.0,599.1,603.6,388668.0,PIDILITIND
2016-03-04,607.6,607.6,594.65,596.95,367156.0,PIDILITIND
2016-03-08,600.0,606.55,592.4,594.9,249135.0,PIDILITIND
2016-03-09,595.0,603.7,590.4,600.1,188001.0,PIDILITIND
2016-03-10,602.0,605.75,596.4,602.75,326159.0,PIDILITIND
2016-03-11,602.9,608.4,597.85,604.35,267964.0,PIDILITIND
2016-03-14,605.95,608.0,598.0,600.2,170437.0,PIDILITIND
2016-03-15,599.9,602.0,595.1,598.25,291153.0,PIDILITIND
2016-03-16,598.0,599.45,586.2,588.2,200765.0,PIDILITIND
2016-03-17,593.9,600.4,590.9,595.7,497807.0,PIDILITIND
2016-03-18,598.0,600.0,590.55,593.05,182274.0,PIDILITIND
2016-03-21,594.5,596.0,588.6,594.4,154682.0,PIDILITIND
2016-03-22,596.5,604.5,591.85,594.0,539917.0,PIDILITIND
2016-03-23,598.7,603.2,596.1,599.8,202533.0,PIDILITIND
2016-03-28,600.0,602.8,562.45,577.7,471430.0,PIDILITIND
2016-03-29,572.0,602.3,565.55,595.35,666945.0,PIDILITIND
2016-03-30,601.95,606.8,595.1,596.05,1500262.0,PIDILITIND
2016-03-31,600.0,600.45,585.0,589.3,474145.0,PIDILITIND
2016-04-01,588.0,597.75,586.35,588.9,213241.0,PIDILITIND
