Date,Open,High,Low,Close,Volume,Symbol
2016-01-01,5631.0,5640.0,5600.0,5603.25,2337.0,PGHH
2016-01-04,5649.95,5678.0,5575.45,5600.0,56260.0,PGHH
2016-01-05,5600.0,5647.0,5465.0,5523.65,7784.0,PGHH
2016-01-06,5599.9,5680.0,5487.0,5640.15,7260.0,PGHH
2016-01-07,5650.0,5650.0,5541.05,5613.2,52683.0,PGHH
2016-01-08,5647.95,5710.4,5640.0,5698.7,5904.0,PGHH
2016-01-11,5730.0,5730.0,5620.0,5695.85,1733.0,PGHH
2016-01-12,5698.95,5744.0,5601.0,5641.9,2012.0,PGHH
2016-01-13,5637.95,5665.05,5500.0,5559.35,2985.0,PGHH
2016-01-14,5540.0,5602.95,5540.0,5585.8,1914.0,PGHH
2016-01-15,5634.9,5634.9,5552.3,5566.15,1862.0,PGHH
2016-01-18,5550.05,5550.05,5178.65,5256.0,26357.0,PGHH
2016-01-19,5256.0,5397.0,5256.0,5311.75,1406.0,PGHH
2016-01-20,5350.45,5350.45,5180.0,5285.0,11367.0,PGHH
2016-01-21,5243.0,5312.0,5220.0,5268.85,2532.0,PGHH
2016-01-22,5261.0,5440.0,5230.0,5418.65,1971.0,PGHH
2016-01-25,5420.0,5476.95,5410.0,5450.0,1536.0,PGHH
2016-01-27,5490.0,5525.0,5349.95,5494.1,3608.0,PGHH
2016-01-28,5470.0,5542.95,5427.0,5509.45,747.0,PGHH
2016-01-29,5512.5,5575.0,5480.0,5555.2,632.0,PGHH
2016-02-01,5503.1,5595.0,5503.1,5526.4,1588.0,PGHH
2016-02-02,5526.0,5573.95,5392.25,5448.2,5904.0,PGHH
2016-02-03,5400.0,5549.95,5400.0,5456.85,2785.0,PGHH
2016-02-04,5456.5,5509.9,5378.0,5400.15,7944.0,PGHH
2016-02-05,5424.85,5540.0,5424.85,5493.6,1592.0,PGHH
2016-02-08,5965.0,6050.0,5760.05,5859.15,27109.0,PGHH
2016-02-09,5840.0,5975.0,5765.0,5900.3,8016.0,PGHH
2016-02-10,5900.0,5940.05,5857.0,5906.45,2761.0,PGHH
2016-02-11,5899.9,6000.0,5850.0,5900.1,6776.0,PGHH
2016-02-12,5901.05,5942.0,5770.05,5859.4,4800.0,PGHH
2016-02-15,5918.0,5918.0,5813.0,5836.9,3709.0,PGHH
2016-02-16,5871.8,5871.8,5801.0,5850.95,4418.0,PGHH
2016-02-17,5859.85,5900.0,5800.5,5889.75,2586.0,PGHH
2016-02-18,5939.0,5939.0,5836.3,5910.35,2346.0,PGHH
2016-02-19,5830.05,5927.2,5762.05,5912.6,5821.0,PGHH
2016-02-22,5930.0,5930.0,5875.15,5901.5,1697.0,PGHH
2016-02-23,5924.95,5930.0,5811.4,5900.35,1477.0,PGHH
2016-02-24,5900.0,6030.1,5779.05,5920.55,2473.0,PGHH
2016-02-25,5923.05,5930.0,5875.0,5901.7,15990.0,PGHH
2016-02-26,5906.45,5906.45,5775.0,5871.2,3145.0,PGHH
2016-02-29,5871.2,5885.0,5735.1,5771.4,1103.0,PGHH
2016-03-01,5788.45,5900.0,5711.0,5831.05,4043.0,PGHH
2016-03-02,5860.0,5946.95,5782.05,5898.95,2046.0,PGHH
2016-03-03,5894.95,5970.0,5855.0,5930.85,4132.0,PGHH
2016-03-04,5929.95,6049.0,5892.0,6018.1,4506.0,PGHH
2016-03-08,6024.0,6340.0,5950.0,6279.3,13350.0,PGHH
2016-03-09,6273.95,6427.25,6150.0,6378.35,8989.0,PGHH
2016-03-10,6300.0,6326.9,6123.2,6271.5,4369.0,PGHH
2016-03-11,6365.0,6365.0,6200.0,6278.8,4983.0,PGHH
2016-03-14,6200.0,6275.5,6101.0,6128.2,4539.0,PGHH
2016-03-15,6100.0,6143.8,5971.3,6076.05,6689.0,PGHH
2016-03-16,6029.3,6100.0,5984.0,6027.85,1927.0,PGHH
2016-03-17,6140.0,6240.05,6040.0,6174.4,4707.0,PGHH
2016-03-18,6115.1,6300.0,6041.3,6258.85,3493.0,PGHH
2016-03-21,6295.0,6295.0,6150.0,6205.95,2120.0,PGHH
2016-03-22,6130.0,6179.0,6064.0,6085.85,2765.0,PGHH
